Sample_ID,Animal,Antibody,Treatment,Compartment,Perimeter,Area,Feret_diameter,N_particles_total,N_particles_within,Density
J3,GA3,GABA,Control,Microglia,1605.68037456019,68475.11,717.780133467067,1.0,1.0,14.6038465655623
J3,GA3,GABA,Control,Microglia,938.314018284385,52990.74,385.678259693232,2.0,2.0,37.7424433023581
J3,GA3,GABA,Control,Microglia,5354.66817859644,441905.915,1483.82824140801,7.0,7.0,15.8404759076375
J3,GA3,GABA,Control,Microglia,4524.78183470363,298176.67,1347.50404081027,7.0,7.0,23.4760150752237
J3,GA3,GABA,Control,Microglia,1560.67277878143,74072.57,667.652881368755,1.0,1.0,13.5002741230661
J3,GA3,GABA,Control,Microglia,1709.91958495237,129338.715,694.298703729166,2.0,2.0,15.4632740861853
J3,GA3,GABA,Control,Microglia,1228.84677024158,59012.91,431.666966537862,2.0,2.0,33.8908892986297
J3,GA3,GABA,Control,Microglia,1209.73185693721,64383.495,535.849055238506,2.0,2.0,31.0638619416358
J3,GA3,GABA,Control,Microglia,3524.36234710065,272156.83,1246.24757171278,4.0,4.0,14.6974081084057
J3,GA3,GABA,Control,Microglia,5762.36564675035,365064.865,1820.59570745402,10.0,10.0,27.392392308145
J3,GA3,GABA,Control,Microglia,5205.719626476,329185.945,2339.42899229705,11.0,11.0,33.4157644549496
J3,GA3,GABA,Control,Microglia,4679.14936017897,353756.81,2191.26184651675,11.0,11.0,31.0948077579058
J3,GA3,GABA,Control,Microglia,6503.95629905321,549304.305,1989.90760086995,14.0,14.0,25.4867836872314
J3,GA3,GABA,Control,Microglia,1669.26195575085,87557.415,703.188282041161,2.0,2.0,22.8421544880008
J3,GA3,GABA,Control,Microglia,5551.38613784988,395166.035,2293.08212020416,7.0,7.0,17.7140730224955
J3,GA3,GABA,Control,Microglia,6053.77007022285,1627550.43,1967.44463708639,46.0,46.0,28.2633331367803
J3,GA3,GABA,Control,Microglia,5158.9982346117,905248.795,1684.49224693971,23.0,23.0,25.4073798573794
J3,GA3,GABA,Control,Microglia,5849.16093354649,929626.665,1552.55053701965,32.0,32.0,34.4224205315797
J3,GA3,GABA,Control,Microglia,5754.49739371763,1080836.735,2354.33228963118,26.0,26.0,24.0554370128806
J3,GA3,GABA,Control,Microglia,5798.12954810288,1213835.095,2436.0619470777,32.0,32.0,26.3627243369496
J3,GA3,GABA,Control,Microglia,6088.97889484159,1395208.045,2407.87462298185,27.0,27.0,19.3519526329853
J3,GA3,GABA,Control,Microglia,499.099370660145,16613.905,190.423948073765,0.0,0.0,0.0
J3,GA3,GABA,Control,Microglia,6060.09405744326,1350667.34,2396.86062381608,19.0,19.0,14.067120331791
J3,GA3,GABA,Control,Microglia,1777.65977670421,89887.27,715.784800062142,2.0,2.0,22.2500916981904
J3,GA3,GABA,Control,Microglia,5791.92030665344,1258184.015,2563.3408357064,22.0,22.0,17.4855186027777
J3,GA3,GABA,Control,Microglia,1804.05513201561,87684.465,812.923071391137,4.0,4.0,45.6181149078118
J3,GA3,GABA,Control,Microglia,3153.38058125247,157920.73,796.121152840446,4.0,4.0,25.3291635619972
J3,GA3,GABA,Control,Microglia,1541.84219668165,48817.45,581.558879220325,3.0,3.0,61.4534351958162
J3,GA3,GABA,Control,Microglia,1132.25984912161,49834.455,463.86101366681,4.0,4.0,80.2657518778925
J3,GA3,GABA,Control,Microglia,2397.33447249312,152928.875,1032.90527155204,3.0,3.0,19.6169624604902
J3,GA3,GABA,Control,Microglia,1048.99070768626,41932.55,441.1,2.0,2.0,47.6956445529785
J3,GA3,GABA,Control,Microglia,3327.10892971524,180755.85,1455.32660595483,0.0,0.0,0.0
J3,GA3,GABA,Control,Microglia,4675.81348068057,224631.055,2075.83523671798,1.0,1.0,4.45174421675578
J3,GA3,GABA,Control,Microglia,946.40503211771,30230.64,364.18141083806,0.0,0.0,0.0
J3,GA3,GABA,Control,Microglia,1707.7215450391,79919.29,788.57418801277,4.0,4.0,50.0504946928332
J3,GA3,GABA,Control,Microglia,1207.79215501825,38666.155,554.506934131576,3.0,3.0,77.5872335896859
J3,GA3,GABA,Control,Microglia,2213.50668625439,193994.46,907.136593904138,3.0,3.0,15.4643591368537
J3,GA3,GABA,Control,Microglia,960.138354130154,54157.18,334.008981915157,3.0,3.0,55.3943170600833
J3,GA3,GABA,Control,Microglia,2096.98821575687,199133.935,876.642030705806,2.0,2.0,10.0434915826878
J3,GA3,GABA,Control,Microglia,1996.77742078008,128050.065,893.923783104578,2.0,2.0,15.6188909392588
J3,GA3,GABA,Control,Microglia,2292.9404914839,198749.155,970.425087268461,1.0,1.0,5.03146793253033
J3,GA3,GABA,Control,Microglia,6395.23936129259,655182.935,2031.23392055174,11.0,11.0,16.7892040716842
J3,GA3,GABA,Control,Microglia,1924.68612296505,92091.285,840.366884164292,1.0,1.0,10.8587908182626
J3,GA3,GABA,Control,Microglia,3029.19110215247,168335.805,1354.57887551814,3.0,3.0,17.8215205018326
J3,GA3,GABA,Control,Microglia,3021.94991787593,226772.15,1323.04577774165,9.0,9.0,39.687413114882
J3,GA3,GABA,Control,Microglia,,,,,,25.9704098329574
J4,GA4,GABA,Control,Microglia,4309.11223985819,215211.205,1709.79493507263,11.0,11.0,51.1125803138363
J4,GA4,GABA,Control,Microglia,2448.80407617316,217070.975,1034.52470729316,4.0,4.0,18.42715268589
J4,GA4,GABA,Control,Microglia,4286.13954663754,241628.53,1598.80563233934,7.0,7.0,28.9700889212048
J4,GA4,GABA,Control,Microglia,2289.26356819049,254271.215,765.059291819922,5.0,5.0,19.6640425853945
J4,GA4,GABA,Control,Microglia,2233.73109080869,161844.76,865.137936978838,2.0,2.0,12.3575208737064
J4,GA4,GABA,Control,Microglia,3328.54851097401,201094.74,1332.77744953912,4.0,4.0,19.8911219656964
J4,GA4,GABA,Control,Microglia,1962.09993566163,142535.58,606.627810110944,3.0,3.0,21.0473763813919
J4,GA4,GABA,Control,Microglia,5705.40299712055,913813.175,1697.60473609141,18.0,18.0,19.6976805461357
J4,GA4,GABA,Control,Microglia,1850.46953770595,120425.25,841.16274287441,2.0,2.0,16.6078127303037
J4,GA4,GABA,Control,Microglia,6601.11020052566,949404.115,2345.98926681262,17.0,17.0,17.905968313609
J4,GA4,GABA,Control,Microglia,2924.00859093837,126632.55,1031.97589119126,2.0,2.0,15.7937276000523
J4,GA4,GABA,Control,Microglia,962.108011282905,41676.635,389.62055900581,1.0,1.0,23.9942596133301
J4,GA4,GABA,Control,Microglia,1642.40138232511,143298.485,684.229179442093,8.0,8.0,55.8275267180948
J4,GA4,GABA,Control,Microglia,1216.90422352174,66747.23,525.521474347148,2.0,2.0,29.9637902576631
J4,GA4,GABA,Control,Microglia,1277.49162901587,82442.14,552.270115070515,1.0,1.0,12.1297190975392
J4,GA4,GABA,Control,Microglia,854.213563763244,26873.495,377.710272563509,0.0,0.0,0.0
J4,GA4,GABA,Control,Microglia,1499.43518560458,114527.105,468.663258640999,2.0,2.0,17.4631149543158
J4,GA4,GABA,Control,Microglia,3233.86504322806,247126.77,1032.97087083809,8.0,8.0,32.3720493736878
J4,GA4,GABA,Control,Microglia,,,,,,22.9569740517695
K1,LPS1,GABA,LPS,Microglia,5056.50534537788,480417.795,1293.03584637086,7.0,7.0,14.5706509476819
K1,LPS1,GABA,LPS,Microglia,4185.25279595869,427122.135,1122.12131697067,3.0,3.0,7.02375211717838
K1,LPS1,GABA,LPS,Microglia,3753.84519466264,403381.935,1305.48266936026,2.0,2.0,4.95808023728182
K1,LPS1,GABA,LPS,Microglia,1397.29026494554,91530.45,576.329671281984,2.0,2.0,21.8506518868857
K1,LPS1,GABA,LPS,Microglia,3886.73902441409,404258.58,1382.10524201307,2.0,2.0,4.94732851433852
K1,LPS1,GABA,LPS,Microglia,4176.82249186649,448940.25,1287.02115367231,4.0,4.0,8.90987163659307
K1,LPS1,GABA,LPS,Microglia,1640.95836046308,185282.46,592.715277346552,1.0,1.0,5.39716495560346
K1,LPS1,GABA,LPS,Microglia,3510.84152981826,308039.985,1540.10685343583,6.0,6.0,19.4779908199255
K1,LPS1,GABA,LPS,Microglia,2315.54084790484,180599.76,1029.68461190794,5.0,5.0,27.6855295931733
K1,LPS1,GABA,LPS,Microglia,4278.5450895401,354360.6,1914.6399792128,7.0,7.0,19.7538891174696
K1,LPS1,GABA,LPS,Microglia,5240.96246166712,670410.18,2003.42888568574,0.0,0.0,0.0
K1,LPS1,GABA,LPS,Microglia,5104.25545355772,667753.02,1989.88084567896,3.0,3.0,4.49267904471626
K1,LPS1,GABA,LPS,Microglia,1845.59914823038,132738.21,810.820140351731,1.0,1.0,7.53362577361861
K1,LPS1,GABA,LPS,Microglia,2866.68298532171,287027.73,1074.84804507428,3.0,3.0,10.4519518027056
K1,LPS1,GABA,LPS,Microglia,4374.94751186196,565131.105,1727.84231051332,3.0,3.0,5.3085027057571
K1,LPS1,GABA,LPS,Microglia,5098.17220338233,540661.275,2123.17496688332,0.0,0.0,0.0
K1,LPS1,GABA,LPS,Microglia,5070.20558441473,783726.075,2114.52505305565,9.0,9.0,11.4836041406431
K1,LPS1,GABA,LPS,Microglia,1147.23284794831,92020.5,401.801256842235,2.0,2.0,21.7342874685532
K1,LPS1,GABA,LPS,Microglia,3434.45119577343,349024.5,1409.75289324051,4.0,4.0,11.4605135169594
K1,LPS1,GABA,LPS,Microglia,4504.42183876461,382810.725,1180.75918374578,5.0,5.0,13.0612850515095
K1,LPS1,GABA,LPS,Microglia,5752.28796361096,978085.35,2211.46786094666,3.0,3.0,3.06721698673843
K1,LPS1,GABA,LPS,Microglia,4591.95479240467,784297.8,1971.27151097965,3.0,3.0,3.82507766820205
K1,LPS1,GABA,LPS,Microglia,5789.54871303591,823126.095,1629.71227521916,9.0,9.0,10.9339262291277
K1,LPS1,GABA,LPS,Microglia,6588.4774464268,1197023.355,2459.03812902525,23.0,23.0,19.2143285291205
K1,LPS1,GABA,LPS,Microglia,6342.55242581378,1021748.805,2016.18927682894,16.0,16.0,15.6594261933098
K1,LPS1,GABA,LPS,Microglia,6283.28620373335,772591.05,1880.34567566711,9.0,9.0,11.6491124250016
K1,LPS1,GABA,LPS,Microglia,3057.36505931518,140932.935,1384.12086899953,4.0,4.0,28.3822940322643
K1,LPS1,GABA,LPS,Microglia,2628.64364748084,229800.78,1059.52614408518,4.0,4.0,17.4063813012297
K1,LPS1,GABA,LPS,Microglia,,,,,,11.7942543819853
K2,LPS2,GABA,LPS,Microglia,3575.34454046466,301032.27,1550.98946804935,1.0,1.0,3.32190299730989
K2,LPS2,GABA,LPS,Microglia,1965.45755247551,194947.335,763.891196440959,0.0,0.0,0.0
K2,LPS2,GABA,LPS,Microglia,4572.13723243702,479655.495,2051.1457871151,6.0,6.0,12.5089779280023
K2,LPS2,GABA,LPS,Microglia,2117.11486939505,169731.54,970.250508889328,1.0,1.0,5.891656907137
K2,LPS2,GABA,LPS,Microglia,2897.46560071044,282415.815,1285.56920467161,3.0,3.0,10.622634571651
K2,LPS2,GABA,LPS,Microglia,2102.49025482587,123851.97,961.484321245022,1.0,1.0,8.07415497710695
K2,LPS2,GABA,LPS,Microglia,3858.03646783105,161939.745,1842.46716388651,5.0,5.0,30.8756815690923
K2,LPS2,GABA,LPS,Microglia,2495.3865878017,236307.555,1124.7918207384,6.0,6.0,25.3906397533502
K2,LPS2,GABA,LPS,Microglia,2203.62139814058,203626.665,689.826304224477,0.0,0.0,0.0
K2,LPS2,GABA,LPS,Microglia,1759.39826510621,123459.93,703.178817940359,2.0,2.0,16.1995879958785
K2,LPS2,GABA,LPS,Microglia,1702.69560221941,122354.595,689.897340189104,1.0,1.0,8.17296645050396
K2,LPS2,GABA,LPS,Microglia,3773.20771349913,392078.115,1590.65477084124,4.0,4.0,10.2020486402308
K2,LPS2,GABA,LPS,Microglia,2533.19445891753,295837.74,1058.16340893078,1.0,1.0,3.38023133897656
K2,LPS2,GABA,LPS,Microglia,4209.29786241678,306112.455,1947.77450696943,3.0,3.0,9.80031995104544
K2,LPS2,GABA,LPS,Microglia,3362.7650039989,175285.44,1488.66580870254,1.0,1.0,5.70498040225132
K2,LPS2,GABA,LPS,Microglia,2611.5314461556,199787.94,1143.54404375171,0.0,0.0,0.0
K2,LPS2,GABA,LPS,Microglia,4203.90874134371,489097.125,1402.96580500025,6.0,6.0,12.2675020835586
K2,LPS2,GABA,LPS,Microglia,2595.57380982698,157959.45,951.59092051154,2.0,2.0,12.6614773601706
K2,LPS2,GABA,LPS,Microglia,1820.82172516621,170107.245,642.314292227723,0.0,0.0,0.0
K2,LPS2,GABA,LPS,Microglia,2872.46927805229,274014.18,908.075817319237,0.0,0.0,0.0
K2,LPS2,GABA,LPS,Microglia,1165.08700358026,62922.42,428.199638019464,0.0,0.0,0.0
K2,LPS2,GABA,LPS,Microglia,4253.03465845215,487567.08,1859.89475508697,5.0,5.0,10.2549991685247
K2,LPS2,GABA,LPS,Microglia,,,,,,8.42408009521773
