folder,animal,treatment,antibody,compartment,image,image_normalized,profile_id,centroid_x,centroid_y,area_nm2,area_um2,n_particles,density
E3 iba1 glut GA3 hippo,GA3,Control,GLUT,spine,Tv50.tif,Tv50.tif,129,497.08989671361496,142.31727699530518,57989.25,0.05798925,1,17.244575503218268
E3 iba1 glut GA3 hippo,GA3,Control,GLUT,spine,Tv56.a.a.tif,Tv56.tif,198,1792.5149693153112,314.0009586458628,135749.29500000007,0.13574929500000008,2,14.733041523346394
E3 iba1 glut GA3 hippo,GA3,Control,GLUT,spine,Tv62.a.a.tif,Tv62.tif,201,1866.7584151032263,1041.4125009812387,138727.71000000005,0.13872771000000006,0,0.0
E3 iba1 glut GA3 hippo,GA3,Control,GLUT,spine,Tv74.a.a.tif,Tv74.tif,206,1485.9476222155458,1922.9116335465044,253726.11000000007,0.25372611000000006,2,7.8825155203774635
E3 iba1 glut GA3 hippo,GA3,Control,GLUT,spine,Tv78.a.a.tif,Tv78.tif,217,537.6660319826535,244.30837511857973,80357.31,0.08035731,0,0.0
E3 iba1 glut GA3 hippo,GA3,Control,GLUT,spine,Tv50.tif,Tv50.tif,130,2199.8619653587843,92.41360904913397,15403.904999999995,0.015403904999999996,1,64.91860343205182
E3 iba1 glut GA3 hippo,GA3,Control,GLUT,spine,Tv82.a.a.tif,Tv82.tif,226,1111.2406558849962,1843.173045822103,60602.850000000006,0.06060285000000001,1,16.500874133807237
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv11.tif,Tv11.tif,148,740.0095840248961,2089.020127708621,174966.0000000001,0.1749660000000001,8,45.723169072848414
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv40.tif,Tv40.tif,165,1150.083915895747,890.6820796194058,806424.4650000003,0.8064244650000003,19,23.56079313640366
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv41.tif,Tv41.tif,166,1863.4884089166446,963.9433721026913,261957.74,0.26195774,4,15.269638530245375
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv37.tif,Tv37.tif,162,1190.0937663230798,1187.219146263472,1347742.7700000003,1.3477427700000002,17,12.613682950790377
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv20.tif,Tv20.tif,151,584.2530901173504,1119.340822813288,1333400.035,1.333400035,31,23.24883694787064
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv21.tif,Tv21.tif,152,1152.4791443417625,1064.618306305168,1819637.3250000007,1.8196373250000006,28,15.387681718388576
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv7.tif,Tv7.tif,182,274.7066769908027,1280.7971321969997,356681.985,0.356681985,6,16.82170743778944
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv6.tif,Tv6.tif,179,232.1495756607095,1242.2999901784763,285410.56500000006,0.28541056500000006,5,17.51862269008857
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv27.tif,Tv27.tif,156,1036.2184333800922,1529.630181675106,141463.52000000008,0.14146352000000006,3,21.206880756254325
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv1.tif,Tv1.tif,145,949.8760036919971,933.9498705903624,361383.4400000001,0.3613834400000001,3,8.301431853103173
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv31.tif,Tv31.tif,160,1184.549789627992,1174.1335672310574,267023.4050000001,0.2670234050000001,4,14.979960277264828
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv28.tif,Tv28.tif,158,1244.1192280110997,874.1755838244004,71148.605,0.07114860499999999,2,28.110178688675628
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv17.tif,Tv17.tif,149,1457.8495561670686,697.732198578234,1160837.7,1.1608376999999999,31,26.704852883396192
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv4.tif,Tv4.tif,164,650.949553250897,1066.029379736737,667363.3999999998,0.6673633999999998,10,14.984339866405623
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv28.tif,Tv28.tif,157,951.8708253105297,1202.29713633103,235027.98000000004,0.23502798000000005,11,46.80293810124223
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv22.tif,Tv22.tif,153,843.8440687057636,719.9562350157497,1717398.375,1.717398375,40,23.291043349217098
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv38.tif,Tv38.tif,163,1218.419292561045,1219.6004414537197,177567.50000000003,0.17756750000000002,2,11.263322398524505
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv32.tif,Tv32.tif,161,764.6461842093028,1811.8944094868286,238543.6350000001,0.2385436350000001,4,16.76842058686663
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv10.tif,Tv10.tif,146,1208.9552908203962,1160.6739913590445,57132.57,0.05713257,0,0.0
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv11.tif,Tv11.tif,147,575.848629966506,1442.787140244942,205798.01,0.20579801,3,14.577400432589217
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv3.tif,Tv3.tif,159,414.39578061914744,657.8539036129055,341201.245,0.341201245,4,11.723286648617007
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv2.tif,Tv2.tif,150,932.9762530746912,877.3108242013164,328602.11999999994,0.32860211999999994,5,15.215970000437006
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv8.tif,Tv8.tif,188,1836.745667985289,1163.1790245658128,314898.26499999996,0.31489826499999996,4,12.702515207570295
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv24.tif,Tv24.tif,154,1043.4197063833392,1577.4804012707862,1466780.7549999997,1.4667807549999996,39,26.588840811454478
E4 iba glut GA4 hippo,GA4,Control,GLUT,microglia,Tv25.tif,Tv25.tif,155,1584.811566431006,1245.5205849171352,1603253.0250000006,1.6032530250000006,40,24.949274616213486
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv10.tif,Tv10.tif,274,1441.008031589927,1208.7489296180397,109624.18500000004,0.10962418500000004,2,18.244149317962997
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv20.tif,Tv20.tif,278,1850.8616787725455,1077.8933036807314,133435.17000000004,0.13343517000000005,2,14.988552118605607
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv10.tif,Tv10.tif,275,932.5063981549725,1379.976219120759,229011.25500000006,0.22901125500000005,3,13.09979284642582
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv18.tif,Tv18.tif,276,1633.3705882352947,1419.547797182792,199847.835,0.199847835,3,15.011421064431346
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv27.tif,Tv27.tif,282,1392.4421940928273,1562.2896916585523,83880.22500000003,0.08388022500000003,2,23.84352211740013
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv30.tif,Tv30.tif,284,772.9871273712739,1851.6711382113824,44202.51000000001,0.04420251000000001,0,0.0
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv31.tif,Tv31.tif,285,1147.693122012579,2040.7661031446546,108219.37500000001,0.10821937500000002,2,18.480979029864102
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv22.tif,Tv22.tif,281,1359.6674859895782,1788.48043948481,110762.19,0.11076219,2,18.056703284758093
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv4.tif,Tv4.tif,287,1150.6657226864747,1199.6281491798209,387041.49000000017,0.38704149000000015,1,2.583702331241024
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv5.tif,Tv5.tif,288,1076.9411860465118,307.48679457364346,280962.00000000006,0.28096200000000005,4,14.236800706145313
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv22.tif,Tv22.tif,280,1826.0047921032315,1738.257924341017,98739.62999999999,0.09873963,1,10.127645809489058
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv18.tif,Tv18.tif,277,2050.5716494382023,2078.842193258427,60575.62499999995,0.06057562499999995,1,16.508290257013456
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv20.tif,Tv20.tif,279,2178.4521105489694,529.2315713962097,72108.13499999992,0.07210813499999992,1,13.86806079508229
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv32.tif,Tv32.tif,286,706.6477610583261,584.2660226394509,119773.66500000002,0.11977366500000003,3,25.047242229750584
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv10.tif,Tv10.tif,273,1678.5113120683986,533.0189082538639,182140.69500000004,0.18214069500000005,1,5.490261251061987
E4 iba glut GA4 hippo,GA4,Control,GLUT,gaba_terminal,Tv3.tif,Tv3.tif,283,603.437475358931,321.12113113409976,312123.73500000016,0.3121237350000002,3,9.611572795000669
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv40.tif,Tv40.tif,247,1200.917606511004,424.0588863306694,301133.9100000002,0.3011339100000002,3,9.962345323381209
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv8.a.a.tif,Tv8.tif,243,1192.5363323742017,1397.3121903291456,77585.80500000002,0.07758580500000002,4,51.55582261471668
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv2.a.a.tif,Tv2.tif,231,1778.3057229824228,1596.5447116571145,198562.815,0.198562815,10,50.361896813358534
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv24.a.a.tif,Tv24.tif,233,1729.7970175262226,510.1203645990417,162484.24500000005,0.16248424500000005,2,12.308885701502932
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv5.tif,Tv5.tif,250,389.7003037341433,111.02584122446547,91426.99500000001,0.09142699500000001,7,76.56382012774235
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv31.a.a.tif,Tv31.tif,238,1116.9096488996313,1660.5282216003056,85606.29000000001,0.08560629,3,35.04415388168323
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv3.a.a.tif,Tv3.tif,236,1206.6772256486606,1247.7633368779243,170682.60000000003,0.17068260000000005,9,52.72945221129745
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv5.tif,Tv5.tif,249,1761.8218086169009,1424.7553261858782,245302.69500000007,0.24530269500000007,6,24.459576361360394
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv31.tif,Tv31.tif,244,683.8669638622782,1848.0573840462869,57406.63500000002,0.05740663500000002,3,52.25876764941891
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv3.a.a.tif,Tv3.tif,237,1038.6408352095293,1596.6849676810234,374861.02499999997,0.37486102499999996,19,50.685450694694126
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv5.tif,Tv5.tif,248,586.8471611856658,1421.342427370594,73845.09,0.07384509,4,54.16744701645025
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv31.a.a.tif,Tv31.tif,240,388.3678879310346,925.1887931034483,83373.84,0.08337383999999999,9,107.94752886516923
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv27.a.a.tif,Tv27.tif,235,887.9405303030302,120.3073863636364,31624.55999999999,0.03162455999999999,2,63.24198660787694
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv2.a.a.tif,Tv2.tif,232,1507.864101539608,2066.7364738159927,204416.18999999997,0.20441618999999997,17,83.16366722224889
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv7.a.a.tif,Tv7.tif,242,624.9014786242366,1445.8899664783949,237151.53,0.23715153,6,25.30027953013839
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv24.a.a.tif,Tv24.tif,234,435.15578784837487,1075.8743920327336,352645.42500000005,0.35264542500000007,15,42.53564327397696
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv31.a.a.tif,Tv31.tif,239,1474.328197420731,314.6439978667701,112308.57000000002,0.11230857000000002,3,26.712120010075807
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv33.tif,Tv33.tif,246,344.4598955969133,1254.9694053563326,263897.37,0.26389737,14,53.05092657801023
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv32.tif,Tv32.tif,245,198.1555145307289,432.9827179609337,45716.22000000001,0.04571622000000001,3,65.62222335967408
E4 iba glut GA4 hippo,GA4,Control,GLUT,glut_terminal,Tv38.a.a.tif,Tv38.tif,241,2070.9269444943425,648.6054068618647,60624.62999999999,0.06062462999999999,1,16.49494603101083
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv10.tif,Tv10.tif,252,1712.5475835013347,1243.0377594943607,99932.08499999999,0.09993208499999999,2,20.0135922311638
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv2.tif,Tv2.tif,258,2125.0336058164667,1126.796985655335,138548.02499999994,0.13854802499999994,2,14.435427715407714
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv14.tif,Tv14.tif,254,235.57643061030313,712.8343618322687,440647.515,0.440647515,5,11.34693792611085
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv2.tif,Tv2.tif,259,1100.55,2141.959220205983,66614.12999999992,0.06661412999999992,0,0.0
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv18.tif,Tv18.tif,256,1800.1376971749396,484.7390517779165,122196.69000000003,0.12219669000000004,1,8.183527720759045
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv30.tif,Tv30.tif,266,2050.439021615472,1311.6724307925672,157943.1150000001,0.1579431150000001,1,6.331393426044556
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv31.tif,Tv31.tif,269,1149.7679055776484,301.28682573671864,213596.46000000002,0.21359646000000002,1,4.681725530469934
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv29.tif,Tv29.tif,265,575.1401815595716,2154.251200635877,130157.2799999999,0.1301572799999999,2,15.366024858540387
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv28.tif,Tv28.tif,263,1290.9077719134846,116.35957777087867,52615.035,0.052615035000000004,0,0.0
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv30.tif,Tv30.tif,267,1412.1505962467838,1297.0246500972828,173510.37,0.17351037,2,11.526688577748985
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv31.tif,Tv31.tif,270,880.3177935614796,1614.4019463149157,59029.24499999998,0.05902924499999998,1,16.940755383200315
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv29.tif,Tv29.tif,264,907.0969348344157,500.1452954227958,66260.20499999999,0.06626020499999999,0,0.0
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv28.tif,Tv28.tif,262,1794.7719842042625,1019.7112761008328,201312.54000000004,0.20131254000000004,2,9.934800882250055
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv23.tif,Tv23.tif,260,1738.8545836744977,406.0682874598476,345801.0600000002,0.34580106000000016,3,8.67550839780537
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv30.tif,Tv30.tif,268,1392.365765702682,670.1597297108045,77760.04500000001,0.07776004500000001,1,12.860074862353795
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv31.tif,Tv31.tif,271,736.000022947622,1028.725982445069,94911.79500000001,0.09491179500000001,2,21.072196558920837
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv39.tif,Tv39.tif,272,1183.0983192058197,832.2753746036353,262726.695,0.262726695,5,19.031183717360733
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv14.tif,Tv14.tif,255,259.8951465621482,1714.8983946962433,261174.87000000005,0.26117487000000006,2,7.657704586968875
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv10.tif,Tv10.tif,251,211.9533724684474,380.89312885236296,185511.15,0.18551114999999999,5,26.95255783816768
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv11.tif,Tv11.tif,253,1984.9293105948552,642.7492473679634,187738.155,0.187738155,1,5.326567740052629
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv2.tif,Tv2.tif,257,1856.955044306694,1186.4736281565918,130881.46500000003,0.13088146500000003,2,15.281002546846489
E4 iba glut GA4 hippo,GA4,Control,GLUT,spine,Tv24.tif,Tv24.tif,261,1968.3976895394198,672.1055886533402,180049.81500000006,0.18004981500000006,3,16.66205544282286
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv21.tif,Tv21.tif,294,776.6276206728427,1477.302846641413,290360.0700000001,0.29036007000000014,14,48.21599609064702
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv14.tif,Tv14.tif,289,986.7966691713182,1463.628627093173,507256.2,0.5072562,21,41.39919827495454
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv7.tif,Tv7.tif,306,676.1326649315616,1429.0167307672048,516746.83499999996,0.516746835,25,48.37958997852402
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv19.tif,Tv19.tif,292,1007.6229453591933,1087.8358413455862,230492.29500000004,0.23049229500000004,10,43.38539819736707
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv18.tif,Tv18.tif,291,956.7496037166079,1143.5782745644592,586018.125,0.586018125,18,30.715773509565086
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv27.tif,Tv27.tif,299,1523.8129662915817,1219.8661709304906,442275.57000000007,0.44227557000000006,10,22.61033771320446
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv26.tif,Tv26.tif,298,838.8026606904444,1161.2303786000384,228385.08,0.22838508,9,39.40712764599159
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv13.tif,Tv13.tif,313,1110.6703106091163,1069.7045862165264,175476.01500000007,0.17547601500000007,8,45.590276255133766
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv30.tif,Tv30.tif,303,853.2944836845481,996.1888564590506,186556.58999999997,0.18655658999999997,12,64.32364570986209
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv29.tif,Tv29.tif,301,965.4930254804767,783.1971301852336,62612.055000000015,0.06261205500000001,4,63.885461034620235
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv16.tif,Tv16.tif,290,1008.4836954788749,1411.2527730326854,478125.44999999995,0.47812544999999995,11,23.006514294522496
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv4.tif,Tv4.tif,304,1411.8480932570649,1190.124016293985,1130839.38,1.1308393799999998,48,42.44634635910894
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv5.tif,Tv5.tif,305,1201.8775330482308,263.03293912501334,558945.5850000001,0.5589455850000001,21,37.57074134506313
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv29.tif,Tv29.tif,300,964.2272398944299,1806.633185164606,78397.10999999999,0.07839710999999999,3,38.26671671953214
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv23.tif,Tv23.tif,295,1171.7341527196654,896.6587866108786,41643.36000000001,0.04164336000000001,0,0.0
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv3.tif,Tv3.tif,302,1127.8746620020559,957.074623130295,1022554.6650000006,1.0225546650000006,41,40.095655912928606
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv2.tif,Tv2.tif,293,736.0909279865426,998.7770618432121,563225.3549999999,0.5632253549999998,9,15.979394251524779
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv24.tif,Tv24.tif,296,997.8889699240575,1273.0039539214704,90420.27500000001,0.09042027500000001,7,77.4162653232364
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,microglia,Tv25.tif,Tv25.tif,297,1205.7374115498747,1031.5997032640948,262399.99500000005,0.26239999500000005,16,60.975610917980376
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv9.tif,Tv9.tif,348,812.9864275390884,1358.4468860859283,165767.58000000005,0.16576758000000005,2,12.06508534419094
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv20.tif,Tv20.tif,366,1604.5092380625647,2020.3672862801363,174583.03500000006,0.17458303500000005,8,45.82346732602053
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv14.tif,Tv14.tif,360,622.260851081741,268.97426130145635,129362.31000000003,0.12936231000000004,6,46.381361000742785
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv7.tif,Tv7.tif,346,1515.7690116845185,631.2881694255113,246048.66000000006,0.24604866000000006,3,12.192710173670521
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv13.tif,Tv13.tif,359,1741.4349307447344,626.9571192878794,141913.03499999997,0.14191303499999997,4,28.18627619372668
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv19.tif,Tv19.tif,339,1624.8231853050147,2021.9464332307045,208685.07000000015,0.20868507000000014,8,38.33527717148139
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv18.tif,Tv18.tif,338,994.3635328063477,1926.3555017883446,181160.595,0.181160595,0,0.0
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv12.tif,Tv12.tif,336,923.6166899766898,760.2825641025643,256949.55000000008,0.2569495500000001,4,15.567258241938928
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv31.tif,Tv31.tif,345,285.619119725419,1503.2475828341974,242721.76500000007,0.24272176500000006,5,20.599718364770457
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv13.tif,Tv13.tif,358,1162.562561729461,732.4052388023622,157670.86500000005,0.15767086500000005,4,25.36930332690189
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv29.tif,Tv29.tif,344,1662.870814869939,193.61763691100367,160970.53499999997,0.16097053499999997,1,6.212317055416385
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv28.tif,Tv28.tif,343,1502.3675949148144,1865.9610697915768,125921.06999999993,0.12592106999999994,2,15.882965416351695
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv23.tif,Tv23.tif,341,1646.9462151791502,853.182712911746,133545.88500000004,0.13354588500000003,6,44.928377987835404
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv12.tif,Tv12.tif,337,2102.7142257052938,1784.1018902832807,103986.79500000007,0.10398679500000008,1,9.616605646899679
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv2.tif,Tv2.tif,340,905.4462419622706,2116.029664012264,127864.93500000003,0.12786493500000004,2,15.641504842590342
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv9.tif,Tv9.tif,347,1866.822959105136,592.5126096772536,212235.21000000002,0.21223521,4,18.847014121737857
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,gaba_terminal,Tv24.tif,Tv24.tif,342,1032.5448521846492,145.21727827697376,238147.96500000005,0.23814796500000004,9,37.79163092995566
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv10.tif,Tv10.tif,308,1248.612124689233,116.98749282845671,56943.81,0.05694381,3,52.68351380070986
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv11.tif,Tv11.tif,310,1891.9074348749673,909.2217195244662,146105.68500000006,0.14610568500000007,9,61.59924577883466
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv21.tif,Tv21.tif,321,311.63320259465996,1547.606942223563,180474.52500000008,0.18047452500000008,11,60.95043053860369
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv11.tif,Tv11.tif,311,1477.7689215414478,1587.7322983088443,216041.265,0.216041265,7,32.40121742482854
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv14.tif,Tv14.tif,317,205.8999755978527,306.9043395152107,133881.65999999997,0.13388165999999999,11,82.16211242077519
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv19.tif,Tv19.tif,320,1563.235634981404,1178.3515368628316,398225.52000000014,0.3982255200000001,23,57.756218134889984
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv18.tif,Tv18.tif,319,2022.9263012516187,1496.4045835131637,126160.65000000004,0.12616065000000004,13,103.04322306519502
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv27.tif,Tv27.tif,329,768.9221251819506,859.047361717613,329182.9200000001,0.3291829200000001,15,45.567370263317414
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv26.tif,Tv26.tif,326,1377.3857844626764,198.03726830750534,107516.97000000003,0.10751697000000003,8,74.40685874983268
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv12.tif,Tv12.tif,312,1256.9092197293126,1470.3670973748751,239776.01999999996,0.23977601999999995,8,33.36447072563804
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv30.tif,Tv30.tif,332,999.9255586759801,1434.8644391637265,226844.14500000002,0.22684414500000002,14,61.71638240872383
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv31.tif,Tv31.tif,334,1105.1223761095052,670.1548555369095,269304.25500000006,0.26930425500000005,8,29.70617749801242
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv13.tif,Tv13.tif,316,2166.516876310273,2009.884630503145,41556.23999999992,0.04155623999999992,8,192.5101982277515
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv13.tif,Tv13.tif,315,212.15817344589414,674.3965911997955,85138.02000000003,0.08513802000000004,6,70.47380242105697
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv16.tif,Tv16.tif,318,2060.441427881873,2088.5310325156875,124086.105,0.124086105,12,96.70704064729891
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv4.tif,Tv4.tif,335,547.3019532184735,1395.1503469729603,182037.24000000008,0.18203724000000007,13,71.41395903387678
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv30.tif,Tv30.tif,333,1909.2078796464964,975.1818727652976,80711.23500000002,0.08071123500000002,4,49.5593952936044
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv23.tif,Tv23.tif,323,705.520431449134,1792.3334996925964,301119.38999999996,0.30111938999999993,27,89.6654313759071
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv22.tif,Tv22.tif,322,1149.3763236994218,1960.1814335260112,259045.87500000015,0.25904587500000015,11,42.46352118133513
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv27.tif,Tv27.tif,331,689.6830365338719,2155.962572669972,88976.74500000008,0.08897674500000008,8,89.91113352146107
F1 iba glut LPS1 hippo,LPS1,LPS,GLUT,glut_terminal,Tv26.tif,Tv26.tif,328,851.2474854053021,1699.537477270552,227579.22000000006,0.22757922000000005,9,39.54666862818142
